ind_id,ind_definition,reportyear,race_eth_code,race_eth_name,geotype,geotypevalue,geoname,county_name,county_fips,region_name,region_code,Number_Households,Gini_index,LL_95CI,UL_95CI,se,rse,CA_decile,CA_RR,Median_HH_income,Median_HH_decile,version
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75315,Strawberry CDP,Marin,06041,Bay Area,01,2510,0.514,0.4687234043,0.5592765957,0.023100304,4.4942225586,1,1.0959488273,83056,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75322,Strawberry CDP,Tuolumne,06109,Central/Southeast Sierra,03,47,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75588,Sugarloaf Mountain Park CDP,Tulare,06107,San Joaquin Valley,10,0,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75592,Sugarloaf Saw Mill CDP,Tulare,06107,San Joaquin Valley,10,6,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75596,Sugarloaf Village CDP,Tulare,06107,San Joaquin Valley,10,5,0.247,0.0480212766,0.4459787234,0.1015197568,41.1011161291,10,0.526652452,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75630,Suisun City city,Solano,06095,Bay Area,01,8918,0.341,0.3207446809,0.3612553191,0.0103343465,3.030600148,9,0.7270788913,71795,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75672,Sultana CDP,Tulare,06107,San Joaquin Valley,10,220,0.344,0.2403404255,0.4476595745,0.052887538,15.3742843006,9,0.7334754797,44250,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75714,Summerland CDP,Santa Barbara,06083,Santa Barbara,12,687,0.491,0.3611276596,0.6208723404,0.0662613982,13.4951931113,1,1.0469083156,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,75994,Sunnyside CDP,Fresno,06019,San Joaquin Valley,10,1490,0.346,0.3066808511,0.3853191489,0.0200607903,5.797916264,8,0.7377398721,64700,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,76015,Sunnyside-Tahoe City CDP,Placer,06061,Sacramento Area,08,744,0.384,0.2970212766,0.4709787234,0.0443768997,11.5564842958,7,0.8187633262,70761,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,80515,Trona CDP,Inyo,06027,Central/Southeast Sierra,03,5,,,,,,,,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,76022,Sunnyslope CDP,Riverside,06065,Southern California,14,1185,0.372,0.3136170213,0.4303829787,0.029787234,8.0073209792,7,0.7931769723,72700,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,76040,Sunny Slopes CDP,Mono,06051,Central/Southeast Sierra,03,85,0.041,0,0.0886595745,0.0243161094,59.3075839573,10,0.0874200426,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77000,Sunnyvale city,Santa Clara,06085,Bay Area,01,53384,0.407,0.3962765957,0.4177234043,0.0054711246,1.3442566634,5,0.867803838,90174,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77042,Sunol CDP,Alameda,06001,Bay Area,01,362,0.54,0.4113191489,0.6686808511,0.0656534954,12.1580547112,1,1.1513859275,84167,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77126,Sunset Beach CDP,Orange,06059,Southern California,14,515,0.48,0.3787234043,0.5812765957,0.0516717325,10.7649442756,2,1.0234541578,56136,6,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77308,Sun Village CDP,Los Angeles,06037,Southern California,14,3003,0.36,0.3242553191,0.3957446809,0.0182370821,5.0658561297,8,0.7675906183,50482,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77364,Susanville city,Lassen,06035,Northeast Sierra,06,3833,0.429,0.3801489362,0.4778510638,0.0249240122,5.8097930438,4,0.9147121535,45198,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77378,Sutter CDP,Sutter,06101,Sacramento Area,08,1021,0.344,0.2999148936,0.3880851064,0.0224924012,6.5384887255,9,0.7334754797,66090,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77392,Sutter Creek city,Amador,06005,Central/Southeast Sierra,03,1168,0.386,0.343106383,0.428893617,0.0218844985,5.6695591918,6,0.8230277186,47909,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77430,Swall Meadows CDP,Mono,06051,Central/Southeast Sierra,03,98,0.322,0.2290638298,0.4149361702,0.0474164134,14.7255942155,9,0.6865671642,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77574,Taft city,Kern,06029,San Joaquin Valley,10,2254,0.432,0.3879148936,0.4760851064,0.0224924012,5.2065743555,3,0.921108742,46324,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77588,Taft Heights CDP,Kern,06029,San Joaquin Valley,10,674,0.414,0.3389361702,0.4890638298,0.0382978723,9.250693802,4,0.8827292111,36486,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77595,Taft Mosswood CDP,San Joaquin,06077,San Joaquin Valley,10,364,0.298,0.2074468085,0.3885531915,0.0462006079,15.5035596989,9,0.6353944563,33581,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77700,Tahoe Vista CDP,Placer,06061,Sacramento Area,08,628,0.37,0.3092340426,0.4307659574,0.0310030395,8.3791998686,7,0.78891258,70285,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77728,Tahoma CDP,El Dorado,06017,Sacramento Area,08,553,0.385,0.2384468085,0.5315531915,0.0747720365,19.4213081751,7,0.8208955224,69063,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77784,Talmage CDP,Mendocino,06045,North Coast,05,330,0.42,0.2639148936,0.5760851064,0.0796352584,18.9607757997,4,0.8955223881,24948,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77805,Tamalpais-Homestead Valley CDP,Marin,06041,Bay Area,01,4447,0.429,0.399212766,0.458787234,0.0151975684,3.542556734,4,0.9147121535,126418,1,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77924,Tara Hills CDP,Contra Costa,06013,Bay Area,01,1662,0.435,0.3480212766,0.5219787234,0.0443768997,10.201586137,3,0.9275053305,58929,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,77960,Tarpey Village CDP,Fresno,06019,San Joaquin Valley,10,1283,0.335,0.2813829787,0.3886170213,0.0273556231,8.1658576419,9,0.7142857143,61130,5,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78008,Taylorsville CDP,Plumas,06063,Northeast Sierra,06,71,0.239,0.0805319149,0.3974680851,0.0808510638,33.8288969999,10,0.5095948827,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78050,Tecopa CDP,Inyo,06027,Central/Southeast Sierra,03,92,0.255,0.1632553191,0.3467446809,0.0468085106,18.3562786817,10,0.5437100213,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78092,Tehachapi city,Kern,06029,San Joaquin Valley,10,3121,0.431,0.3869148936,0.4750851064,0.0224924012,5.2186545744,3,0.9189765458,46067,7,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78106,Tehama city,Tehama,06103,Northern Sacramento Valley,07,165,0.404,0.3229787234,0.4850212766,0.041337386,10.2320262421,5,0.8614072495,36150,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78120,Temecula city,Riverside,06065,Southern California,14,31781,0.381,0.3667021277,0.3952978723,0.0072948328,1.9146542852,7,0.8123667377,77850,3,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78126,Temelec CDP,Sonoma,06097,Bay Area,01,960,0.417,0.3395531915,0.4944468085,0.0395136778,9.4757021131,4,0.8891257996,40788,8,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78134,Temescal Valley CDP,Riverside,06065,Southern California,14,7142,0.351,0.3188297872,0.3831702128,0.0164133739,4.6761748889,8,0.7484008529,89592,2,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78148,Temple City city,Los Angeles,06037,Southern California,14,11606,0.394,0.3773191489,0.4106808511,0.0085106383,2.1600604817,6,0.8400852878,65668,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78162,Templeton CDP,San Luis Obispo,06079,San Luis Obispo,11,2830,0.422,0.3850638298,0.4589361702,0.0188449848,4.4656362091,4,0.8997867804,69426,4,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78176,Tennant CDP,Siskiyou,06093,Northeast Sierra,06,27,0.236,0.1549787234,0.3170212766,0.041337386,17.5158415332,10,0.5031982942,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78232,Terminous CDP,San Joaquin,06077,San Joaquin Valley,10,182,0.419,0.3320212766,0.5059787234,0.0443768997,10.5911455122,4,0.8933901919,,,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78288,Terra Bella CDP,Tulare,06107,San Joaquin Valley,10,787,0.45,0.3546808511,0.5453191489,0.0486322188,10.8071597433,2,0.9594882729,26585,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78336,Teviston CDP,Tulare,06107,San Joaquin Valley,10,295,0.411,0.3335531915,0.4884468085,0.0395136778,9.6140335308,5,0.8763326226,23050,10,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78456,Thermal CDP,Riverside,06065,Southern California,14,684,0.342,0.2574042553,0.4265957447,0.0431610942,12.6202029897,9,0.7292110874,33988,9,03/26/2014 12:00:00 AM
556,Income inequality: Gini coefficient describing the amount of total annual community income generated by the number of households,2006-2010,9,Total,PL,78470,Thermalito CDP,Butte,06007,Butte,02,2263,0.389,0.3508723404,0.4271276596,0.0194528875,5.0007422977,6,0.829424307,38733,9,03/26/2014 12:00:00 AM
